ADBE,ABNB,ALGN,AMZN,AMGN,AEP,ADI,ANSS,AAPL,AMAT,ASML,TEAM,ADSK,ATVI,ADP,AZN,AVGO,BIDU,BIIB,BMRN,BKNG,CDNS,CHTR,CPRT,CRWD,CTAS,CSCO,CMCSA,COST,CSX,CTSH,DDOG,DOCU,DXCM,DLTR,EA,EBAY,EXC,FAST,META,FISV,FTNT,GILD,GOOG,GOOGL,HON,ILMN,INTC,INTU,ISRG,MRVL,IDXX,JD,KDP,KLAC,KHC,LRCX,LCID,LULU,MELI,MAR,MTCH,MCHP,MDLZ,MRNA,MNST,MSFT,MU,NFLX,NTES,NVDA,NXPI,OKTA,ODFL,ORLY,PCAR,PANW,PAYX,PDD,PYPL,PEP,QCOM,REGN,ROST,SIRI,SGEN,SPLK,SWKS,SBUX,SNPS,TSLA,TXN,TMUS,VRSN,VRSK,VRTX,WBA,WDAY,XEL,ZM,ZS
0.745531949,0.036602573,0.470644025,0.264401719,0.385783601,0.455907413,0.161639371,0.305001389,0.571226281,0.08358032,0.240757525,0.587509389,0.700365459,0.395445117,0.398443811,0.314122774,0.627350696,0.562582118,0.272027935,0.352605476,0.247978911,0.425511349,0.71646649,0.404976443,0.349127305,0.486607544,0.325005042,0.213705994,0.89280043,0.380285381,0.522074145,0.524809145,0.887190474,0.524140596,0.643037224,0.174577063,0.139173913,0.428129998,0.376362878,0.832670698,0.271466408,0.341855538,0.251884009,0.120066194,0.186610223,0.391235128,0.441089589,0.182625978,0.465796534,0.503659529,0.459390566,0.475886461,0.13764281,0.288491861,0.219690785,0.357714883,0.094719173,0.162199893,0.618249612,0.779952392,0.324144336,0.255354,0.143494312,0.321701826,0.458995345,0.324477852,0.287455863,0.151614624,0.856723117,0.173964587,0.44314105,0.110358933,0.391155417,0.322578699,0.535029791,0.23321414,0.766280763,0.464410434,0.764310178,0.995095593,0.55819456,0.329930026,0.515850164,0.350175696,0.342123044,0.039381427,0,0.133825489,0.114964923,0.530404443,0.443284182,0.136116423,0.350857487,0.577187143,0.532383418,0.711957279,0.279899217,0.086305662,0.430432158,0.987632574,0.541428321
0.75618765,0.392434038,0.583742823,0.197271133,0.40426528,0.843952374,0.753201941,0.293188209,0.948942093,0.652574659,0.372240563,0.707093392,0.215964772,0.261535778,0.842707661,0.714872801,0.908134115,0.425741844,0.088617864,0.524251118,0.096842987,0.872925485,0.578761719,0.703680847,0.311895439,0.785663778,0.712257601,0.289265788,0.977999265,0.779563739,0.82965556,0.827608701,0.771929378,0.666797152,0.933205406,0.173763276,0.592325547,0.858478054,0.695057283,0.85160029,0.081526522,0.790467238,0.579573005,0.151851607,0.239921826,0.027449525,0.298269389,0.432595105,0.628539932,0.756070691,0.892099184,0.582746193,0.262719321,0.739748008,0.648881534,0.561011929,0.086721463,0.732707838,0.694996379,0.746982693,0.769689399,0.0110925,0.75276284,0.638361793,0.507580818,0.313208564,0.818058033,0.788863742,0.824938224,0.468974712,0.752601126,0.474061633,0.067010733,0.814229773,0.836686455,0.549272105,0.900549394,0.911159652,0.196907009,0.974972253,0.843848857,0.864850068,0.798809365,0.002285873,0.537958322,0.128749413,0.133825489,0,0.164383378,0.812140815,0.526672096,0.632771217,0.298603777,0.738845078,0.749670575,0.795073526,0.522736089,0.385482474,0.718220495,0.94646345,0.790600184
0.715801201,0.161097738,0.565065986,0.001743155,0.679456555,0.994830561,0.167495933,0.018764506,0.959359285,0.054836624,0.270603259,0.642570681,0.46279037,0.738427091,0.806492176,0.895479527,0.769850764,0.566145248,0.430543751,0.543899782,0.08269055,0.802855619,0.711210832,0.625305628,0.330789968,0.648267863,0.988514812,0.425443279,0.971840727,0.985047776,0.986620419,0.737437438,0.839635463,0.582260121,0.985943206,0.104690979,0.264948589,0.997592302,0.949338426,0.814632982,0.353919239,0.638588995,0.547746418,0.178741577,0.21001486,0.053437484,0.429578122,0.756621776,0.600590276,0.621785292,0.916316946,0.507366377,0.309396881,0.971364022,0.250472466,0.900567904,0.056238857,0.192518906,0.65136873,0.756029105,0.699895151,0.241468146,0.566085266,0.957083872,0.499185329,0.368563678,0.544860872,0.649046507,0.842384413,0.201315297,0.633673584,0.153204724,0.177516521,0.589911419,0.739684658,0.77506013,0.831220604,0.990268651,0.545367703,0.983918884,0.995082761,0.730680102,0.662260908,0.294684006,0.928944737,0.130775205,0.114964923,0.164383378,0,0.69575372,0.456025209,0.001091994,0.588425343,0.614729471,0.643144547,0.843029974,0.767687278,0.113445079,0.98862726,0.876272454,0.615017985
0.931847922,0.698690857,0.861363172,0.663719145,0.620688376,0.522071622,0.527858076,0.856452568,0.380290289,0.616324449,0.295976474,0.633315086,0.911824893,0.663282032,0.337616532,0.550352225,0.554319317,0.766275577,0.73535094,0.518216756,0.101507981,0.512190988,0.828671273,0.522597749,0.787531102,0.083381687,0.524570211,0.585837522,0.916440859,0.530204376,0.516303018,0.025052452,0.941332051,0.50712507,0.512441423,0.591014196,0.609631532,0.496556155,0.507737153,0.970368157,0.651702971,0.270167059,0.540954853,0.099537179,0.166052197,0.636751549,0.818506403,0.64731327,0.524571186,0.46298475,0.406350827,0.724111126,0.631810894,0.536157455,0.030832158,0.564901491,0.19853944,0.49096924,0.709971456,0.826526257,0.430851663,0.764210412,0.631189247,0.518878432,0.526840889,0.64128221,0.057397303,0.556796453,0.9728825,0.721906588,0.262783305,0.731132069,0.891629593,0.115509008,0.445509379,0.602007671,0.891116643,0.429126044,0.782338061,0.98803433,0.35909999,0.480415401,0.212343266,0.690146337,0.531557944,0.477524978,0.530404443,0.812140815,0.69575372,0,0.340011409,0.722312128,0.672310978,0.484746675,0.165213589,0.513703862,0.624087524,0.631125091,0.535928519,0.978463072,0.099078916
0.541155398,0.453880624,0.638567748,0.458507964,0.486990499,0.433201062,0.442743581,0.43333734,0.403043065,0.459232138,0.475051603,0.31135783,0.510720144,0.480062131,0.39309477,0.430998694,0.314485493,0.558423454,0.571614142,0.429886859,0.411780378,0.391343863,0.565805901,0.416349897,0.499378325,0.342877349,0.431620904,0.449924657,0.237844508,0.429498048,0.4186748,0.320340423,0.636685089,0.294136269,0.386969399,0.450669591,0.442554019,0.422752189,0.423669311,0.563050092,0.465083394,0.352544629,0.4366625,0.189918704,0.144037039,0.471030418,0.630693608,0.460952997,0.284528556,0.413549627,0.403983725,0.561938223,0.443597955,0.433914736,0.368517855,0.444255875,0.543844824,0.420682256,0.390494675,0.796926769,0.426111,0.493686868,0.445968573,0.429593741,0.535912801,0.447860063,0.366091765,0.454595735,0.489856,0.47228143,0.290306135,0.481861434,0.522386954,0.314528522,0.290034796,0.441281534,0.225458003,0.407142933,0.532131641,0.668482751,0.392391117,0.390869407,0.320514167,0.470663936,0.4337796,0.423524682,0.443284182,0.526672096,0.456025209,0.340011409,0,0.471875076,0.477356458,0.41619243,0.351775262,0.421558918,0.4448498,0.417863062,0.436556633,0.735454006,0.291009005
0.783121673,0.176839967,0.657682349,0.001068158,0.551947783,0.328442686,0.271848739,0.23013979,0.840737734,0.097565879,0.349669178,0.684519524,0.613668768,0.539765105,0.612673547,0.094248824,0.796886583,0.588980061,0.277873613,0.075248976,0.077611262,0.654013764,0.722717338,0.254903458,0.370588438,0.636105295,0.12720295,0.029164782,0.95999272,0.192122599,0.5348896,0.679949865,0.849266222,0.623578679,0.824249781,0.016933485,0.001620867,0.389917623,0.108691058,0.942873097,0.115064647,0.664942429,0.026278341,0.145112201,0.220618992,0.0814768,0.511031032,0.23995288,0.570002257,0.621561308,0.729804452,0.587386541,0.084219615,0.161395264,0.301767604,0.142044347,0.056060167,0.091954293,0.683757206,0.770689936,0.272091339,0.360644711,0.251436366,0.140166755,0.526779495,0.016632905,0.666249262,0.516644227,0.858581372,0.322879235,0.592735504,0.066263566,0.324165109,0.675235569,0.767614498,0.319140443,0.839724806,0.821908753,0.447756073,0.988755184,0.864389647,0.287622831,0.638098011,0.110714296,0.080918729,0.025892633,0.136116423,0.632771217,0.001091994,0.722312128,0.471875076,0,0.202037516,0.240819269,0.136976874,0.663317461,0.179447063,0.067139361,0.135104053,0.950546729,0.553108502
0.763323356,0.282833001,0.65289175,0.391952305,0.206042293,0.654565526,0.33947876,0.112539042,0.772233865,0.114228102,0.311425566,0.690864823,0.771217197,0.235271782,0.639302766,0.428437237,0.693384155,0.598832115,0.397848655,0.538095529,0.1087987,0.688570074,0.795164805,0.730686929,0.44631086,0.637817437,0.520180299,0.348533857,0.934329689,0.604749786,0.773697506,0.681118855,0.911481421,0.618138786,0.878708653,0.127895889,0.279020971,0.704873315,0.594962871,0.868366855,0.442207112,0.495720661,0.366983683,0.135912436,0.209315627,0.341677605,0.477249062,0.484197949,0.619471628,0.628674744,0.744697409,0.543781234,0.416379719,0.535390174,0.321792278,0.396570305,0.095838233,0.385582988,0.738449054,0.773154233,0.53252116,0.668549557,0.47307476,0.688419849,0.523712717,0.461237878,0.481140854,0.453478418,0.880903161,0.253937724,0.613877933,0.260049411,0.326517482,0.48594189,0.630276927,0.480768015,0.850269389,0.756217849,0.732092643,0.985190576,0.805287254,0.73095384,0.610368598,0.775546311,0.499385036,0.405849755,0.350857487,0.298603777,0.588425343,0.672310978,0.477356458,0.202037516,0,0.558238982,0.737001642,0.76253523,0.31165702,0.355722783,0.490593279,0.971395883,0.655109003
0.816051475,0.402062192,0.690967945,0.684754975,0.628742482,0.474220969,0.17365261,0.378218859,0.459121731,2.23E-05,0.265405639,0.676769782,0.873104786,0.586343907,0.080399994,0.313138458,0.571520342,0.720324088,0.625552476,0.375115804,0.087648368,0.377069816,0.813949394,0.445684748,0.600171046,0.385622813,0.299362241,0.542023868,0.949727473,0.410672649,0.560007707,0.45427529,0.928734981,0.582054628,0.643480534,0.51311603,0.339133006,0.409749644,0.269483425,0.979258685,0.58510407,0.482119486,0.333662683,0.155178159,0.184979045,0.680616902,0.684671925,0.63284195,0.597034553,0.511562604,0.165603875,0.577154777,0.602421827,0.436162,0.086179181,0.475954541,0.024695695,0.111426673,0.746648103,0.795633735,0.210472127,0.872207754,0.431196046,0.363517071,0.567094567,0.593880024,0.213338322,0.513263341,0.925123979,0.487607817,0.629157178,0.063769227,0.768943125,0.2161219,0.523978558,0.502656632,0.743008503,0.220705252,0.792401963,0.992088168,0.249424102,0.38498971,0.515757244,0.781827025,0.460654532,0.193019675,0.577187143,0.738845078,0.614729471,0.484746675,0.41619243,0.240819269,0.558238982,0,0.342119462,0.587977044,0.434596326,0.22412515,0.446988859,0.967947614,0.595493862
0.744441717,0.132512447,0.613112871,0.438012787,0.712183535,0.642707032,0.029282921,0.216139532,0.214826576,0.003185789,0.191144229,0.525974793,0.827286521,0.760629859,0.094617401,0.398505639,0.461795151,0.726118733,0.618968279,0.471145304,0.079051124,1.55E-05,0.800404255,0.297874783,0.509226331,0.200536035,0.361677442,0.605824906,0.926620187,0.517468872,0.575060787,0.147106639,0.917299261,0.454207468,0.71436789,0.59846494,0.222032604,0.495425553,0.371422294,0.887108813,0.705246738,0.257972186,0.356193437,0.104739982,0.169307178,0.710501895,0.648008713,0.596114344,0.452503025,0.329872552,0.020393056,0.499381676,0.56209913,0.535489809,0.019920937,0.600404437,0.044371492,0.125433067,0.613172615,0.787073763,0.196719074,0.879006466,0.283696264,0.52243852,0.488785349,0.635955235,0.018926964,0.469722857,0.927591544,0.569871333,0.418686634,0.003524449,0.777242665,0.084417814,0.44014749,0.543499882,0.673108106,0.181229375,0.828028458,0.987645078,0.358007504,0.221001486,0.422483699,0.791246682,0.547455639,0.337535787,0.532383418,0.749670575,0.643144547,0.165213589,0.351775262,0.136976874,0.737001642,0.342119462,0,0.731245335,0.460449588,0.035370256,0.631729559,0.930161181,0.257193927
0.856297841,0.276775725,0.72330945,0.797515391,0.277246766,0.377122067,0.568495283,0.679072627,0.312811335,0.117824608,0.39402057,0.718698391,0.955370102,0.505908497,0.431597096,0.570803434,0.376789706,0.708259334,0.770017277,0.535705049,0.120799245,0.533899206,0.892745204,0.828548167,0.779868149,0.612774748,0.485580282,0.716466738,0.787652408,0.468527226,0.368202369,0.529634338,0.939795933,0.64442377,0.072663066,0.584078956,0.685685008,0.385948519,0.545675729,0.965771374,0.829615425,0.253295958,0.676749473,0.16757231,0.195176065,0.938640081,0.778579509,0.443410104,0.577599732,0.681269212,0.386213687,0.677439812,0.662893882,0.47593664,0.149813641,0.508761149,0.077472349,0.224357581,0.829361178,0.816178684,0.195584841,0.922287523,0.512837453,0.490792971,0.653851099,0.706434232,0.372817245,0.127144353,0.929140247,0.39874322,0.48588345,0.250944769,0.897489998,0.245769823,0.379436696,0.250528997,0.611578607,0.339188033,0.925816181,0.994485324,0.425242462,0.320876605,0.495164798,0.926758724,0.568302526,0.833673001,0.711957279,0.795073526,0.843029974,0.513703862,0.421558918,0.663317461,0.76253523,0.587977044,0.731245335,0,0.464773186,0.454616583,0.504809289,0.98573623,0.658136894
0.785317167,0.153690382,0.685088286,0.240229135,0.326829574,0.585453527,0.275213103,0.253136421,0.772853296,0.073192589,0.360816767,0.700586267,0.752516115,0.279429914,0.682285679,0.367540217,0.657259436,0.567778781,0.636345668,0.010810886,0.08874545,0.614258752,0.796097061,0.762699754,0.564491199,0.636000657,0.569141606,0.594370564,0.910456201,0.155379169,0.588922153,0.666685863,0.90842362,0.630824992,0.868309037,0.006895095,0.683386279,0.942382197,0.557349623,0.924614964,0.114663302,0.566593626,0.502190886,0.193491287,0.223861893,0.857776466,0.633254156,0.155161322,0.646910778,0.657733246,0.727058001,0.607542967,0.106348614,0.080020484,0.253055131,0.00872768,0.096938381,0.177652847,0.743552697,0.770624971,0.288247108,0.72966132,0.104623352,0.402538828,0.571562483,0.067536019,0.580929212,0.052580701,0.884360174,0.112480655,0.57078522,0.050305447,0.542517825,0.548355787,0.675211088,0.13188598,0.766258266,0.867973743,0.626261284,0.992274495,0.879627395,0.446544913,0.635227134,0.882508666,0.004866009,0.173517985,0.279899217,0.522736089,0.767687278,0.624087524,0.4448498,0.179447063,0.31165702,0.434596326,0.460449588,0.464773186,0,0.163907709,0.039261202,0.969972409,0.580560171
0.792058707,0.021543587,0.649972519,0.11616429,0.450105809,0.22222592,0.043821096,0.08619811,0.466742858,0.117393297,0.281237116,0.665941066,0.41816106,0.368980335,0.159214133,0.150627961,0.740516383,0.622203253,0.495258966,0.095746105,0.070522612,0.081178116,0.712463118,0.198947658,0.564455067,0.378139814,0.135362758,0.140939148,0.955513598,0.132706296,0.159681352,0.644529625,0.87422994,0.577447111,0.455282308,0.146978418,0.084613635,0.16782467,0.115152212,0.848280635,0.186839219,0.592642947,0.098161439,0.134251093,0.199660643,0.197871813,0.646587055,0.157954733,0.579913614,0.57013758,0.181730438,0.607742627,0.080898287,0.154402083,0.151127049,0.168800822,0.056011395,0.038893123,0.607683682,0.789973498,0.160178704,0.239594474,0.07067867,0.16699796,0.524660173,0.137145591,0.590300531,0.179302546,0.862567155,0.298963413,0.634968143,0.068404784,0.692476233,0.498752966,0.716697863,0.169037819,0.966315225,0.270675138,0.382841223,0.977960014,0.221410751,0.255841303,0.635479131,0.196634765,0.124861616,0.026447218,0.086305662,0.385482474,0.113445079,0.631125091,0.417863062,0.067139361,0.355722783,0.22412515,0.035370256,0.454616583,0.163907709,0,0.189911618,0.951237647,0.689370998
0.793252301,0.19802125,0.691644132,0.415615653,0.372512895,0.680275328,0.155842717,0.310725821,0.642087591,0.022747236,0.331262442,0.690600725,0.839950516,0.575850483,0.535178493,0.213270617,0.580457201,0.643461388,0.647285145,0.166642878,0.090788605,0.486908737,0.822603404,0.785941093,0.587727045,0.595097079,0.145610004,0.904988601,0.917381162,0.231138331,0.500457023,0.608658767,0.926776372,0.612268135,0.770076444,0.075889251,0.410064249,0.635353147,0.476773531,0.937853622,0.76422941,0.479021441,0.411632941,0.179966719,0.209509148,0.935313997,0.640548682,0.653932395,0.62382916,0.616901014,0.503866526,0.594029022,0.441985196,0.046194447,0.208519865,0.133456366,0.087151526,0.145802994,0.761287327,0.77971052,0.183662327,0.871126321,0.119999071,0.203524142,0.570625039,0.80575396,0.459058831,0.110233952,0.900758936,0.257316462,0.562899878,0.027334892,0.512569147,0.406057603,0.580700156,0.334691664,0.727048824,0.63263502,0.782581108,0.994330944,0.793348124,0.431931148,0.573473183,0.975252091,0.258139525,0.380045594,0.430432158,0.718220495,0.98862726,0.535928519,0.436556633,0.135104053,0.490593279,0.446988859,0.631729559,0.504809289,0.039261202,0.189911618,0,0.97673363,0.585721537
0.759834757,0.955711282,0.479884642,0.914350537,0.943205393,0.951089304,0.920601471,0.926574962,0.977997408,0.944155741,0.421014237,0.847654843,0.912738015,0.98468404,0.96355112,0.980841246,0.975142623,0.947343484,0.529256649,0.97180092,0.26890221,0.984907851,0.620587186,0.969698581,0.93273393,0.948931343,0.980100007,0.967703557,0.991456745,0.982385659,0.946392449,0.965329986,0.828796533,0.814826738,0.95889883,0.9777209,0.965372531,0.985008118,0.980614495,0.674717388,0.969642507,0.925343948,0.965475923,0.262961981,0.308330713,0.941635319,0.521630566,0.923548585,0.763473847,0.965691071,0.936215027,0.783248231,0.975749121,0.975173742,0.865971111,0.981021622,0.417454896,0.977784518,0.899002177,0.469814899,0.892264233,0.925055252,0.914213898,0.979947979,0.566845103,0.963103272,0.95463622,0.964367194,0.614191175,0.94405716,0.955742823,0.838949575,0.908526519,0.95042672,0.945580368,0.976844427,0.980120433,0.977571359,0.914314869,0.45067407,0.975924673,0.96942227,0.944778145,0.87921391,0.981684571,0.981947653,0.987632574,0.94646345,0.876272454,0.978463072,0.735454006,0.950546729,0.971395883,0.967947614,0.930161181,0.98573623,0.969972409,0.951237647,0.97673363,0,0.894829452
0.684698624,0.679408248,0.613469468,0.648485466,0.599510377,0.580622758,0.569927482,0.663851559,0.67397534,0.675507306,0.226490941,0.220031276,0.591352838,0.649466187,0.4326864,0.554089773,0.796405926,0.734448855,0.641533152,0.599002599,0.190320766,0.541490255,0.820879723,0.513931947,0.657536706,0.043599962,0.561719368,0.585673226,0.960527828,0.575863264,0.585996702,0.379263889,0.911351677,0.202428352,0.608307973,0.556044389,0.576482659,0.579139155,0.545616052,0.723129727,0.600215568,0.574166684,0.553511964,0.098371357,0.161259173,0.578003902,0.633467195,0.581744033,0.273295478,0.204323037,0.513087461,0.663169599,0.612672719,0.580774147,0.059853698,0.601001684,0.249519172,0.530726983,0.163211069,0.794607789,0.518698865,0.656980744,0.591241837,0.572609383,0.405768826,0.604510714,0.429812591,0.608356876,0.95328569,0.706237019,0.390730114,0.547149441,0.750815239,0.166053373,0.547068972,0.625647497,0.816091488,0.527560907,0.654321473,0.849296003,0.510018879,0.587833275,0.235857306,0.629469765,0.583239588,0.459460296,0.541428321,0.790600184,0.615017985,0.099078916,0.291009005,0.553108502,0.655109003,0.595493862,0.257193927,0.658136894,0.580560171,0.689370998,0.585721537,0.894829452,0
